"price" "yrbuilt" "stories" "tla" "wall" "beds" "baths" "frontage" "garage" "rooms" "lotsize" "longitude" "latitude"
20000 1929 "one" 65 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 362 -83.48659 41.667897
116000 1956 "one+half" 211 "Horizontal or vertical wood siding or shakes" 3 2 91 "detached" 6 5658 -83.748333 41.667898
5000 1901 "one+half" 107 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 7 390 -83.58205 41.6679
167000 1983 "two" 209 "half or less brick exterior" 4 2 21 "attached" 8 845 -83.704834 41.667902
2000 1902 "one" 47 "Horizontal or vertical wood siding or shakes" 1 1 9 "no garage" 3 111 -83.537619 41.667908
11000 1897 "one" 96 "half or less brick exterior" 2 1 9 "no garage" 5 279 -83.533894 41.667909
29500 1925 "two" 116 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 362 -83.485709 41.667915
18000 1892 "two" 138 "Aluminum, vinyl, or steel siding" 3 1 14 "detached" 7 585 -83.580816 41.667918
4000 1877 "one" 82 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 223 -83.535313 41.667935
47000 1951 "one" 90 "Horizontal or vertical wood siding or shakes" 3 1 21 "detached" 5 780 -83.746455 41.667942
14300 1894 "one" 95 "Horizontal or vertical wood siding or shakes" 2 1 10 "attached" 4 297 -83.514068 41.667951
105000 1980 "bilevel" 192 "Aluminum, vinyl, or steel siding" 4 2 19 "attached" 8 873 -83.687243 41.66796
40000 1902 "two" 146 "Horizontal or vertical wood siding or shakes" 4 1 11 "detached" 7 492 -83.562649 41.667972
29900 1912 "one+half" 121 "Horizontal or vertical wood siding or shakes" 3 1 10 "no garage" 6 316 -83.509433 41.667975
169000 1987 "two" 205 "half or less brick exterior" 3 2 21 "attached" 8 845 -83.703553 41.667979
111000 1960 "one" 151 "Full brick exterior" 3 1 34 "attached" 7 1282 -83.662547 41.667982
43206 1912 "one+half" 133 "Horizontal or vertical wood siding or shakes" 3 1 10 "no garage" 6 316 -83.509525 41.668033
72000 1978 "one+half" 141 "half or less brick exterior" 3 2 15 "no garage" 7 660 -83.687751 41.668035
104500 1966 "one" 155 "Full brick exterior" 3 1 15 "detached" 6 697 -83.620651 41.668036
7500 1887 "two" 113 "Aluminum, vinyl, or steel siding" 2 1 9 "detached" 6 307 -83.515984 41.668046
5000 1870 "one" 121 "Aluminum, vinyl, or steel siding" 3 1 10 "no garage" 6 307 -83.538226 41.668047
158000 1927 "two" 192 "Horizontal or vertical wood siding or shakes" 3 2 15 "detached" 7 697 -83.619328 41.668052
137500 1925 "two" 162 "Full brick exterior" 3 1 15 "detached" 6 697 -83.618777 41.668059
5000 1886 "one" 85 "Horizontal or vertical wood siding or shakes" 2 1 7 "detached" 5 242 -83.53891 41.668061
108000 1979 "two" 217 "Horizontal or vertical wood siding or shakes" 4 1 18 "attached" 8 1041 -83.686568 41.668062
165000 1936 "two" 249 "Full brick exterior" 4 2 15 "attached" 9 697 -83.618015 41.668071
104500 1959 "one" 129 "Full brick exterior" 3 1 30 "attached" 6 1394 -83.661709 41.668079
204000 1986 "two" 240 "half or less brick exterior" 4 2 23 "attached" 8 920 -83.714119 41.668089
76900 1950 "one" 92 "Horizontal or vertical wood siding or shakes" 3 1 50 "attached" 5 8213 -83.728436 41.668118
107000 1979 "bilevel" 176 "half or less brick exterior" 3 2 22 "attached" 7 873 -83.685736 41.668119
13000 1897 "two" 180 "Horizontal or vertical wood siding or shakes" 4 2 9 "detached" 9 307 -83.512372 41.668124
14000 1912 "two" 145 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 6 557 -83.576934 41.668127
146000 1980 "bilevel" 242 "Full brick exterior" 3 2 50 "detached" 6 5212 -83.334022 41.668135
72000 1952 "two" 145 "half or less brick exterior" 3 1 15 "detached" 7 622 -83.612477 41.668138
155000 1980 "two" 218 "half or less brick exterior" 4 2 50 "attached" 7 5212 -83.33284 41.668139
9500 1897 "two" 183 "Horizontal or vertical wood siding or shakes" 4 1 12 "no garage" 8 511 -83.565084 41.66814
4275 1869 "two" 151 "Horizontal or vertical wood siding or shakes" 3 1 10 "no garage" 6 307 -83.538027 41.668142
20400 1897 "two" 166 "Horizontal or vertical wood siding or shakes" 4 1 9 "no garage" 8 279 -83.534371 41.668169
104000 1979 "one" 145 "half or less brick exterior" 3 1 22 "attached" 5 855 -83.684683 41.668171
112500 1981 "one" 143 "half or less brick exterior" 3 1 22 "attached" 8 855 -83.684423 41.668184
108750 1954 "one" 179 "Full brick exterior" 3 1 15 "no garage" 6 650 -83.613665 41.668195
119600 1936 "two" 201 "Full brick exterior" 3 1 15 "attached" 6 595 -83.61296 41.668205
7600 1912 "one+half" 110 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 334 -83.569009 41.668208
87500 1965 "one" 122 "half or less brick exterior" 3 1 23 "attached" 6 1124 -83.675577 41.668209
57000 1927 "one" 134 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 1087 -83.66963 41.66821
265000 1987 "two" 281 "half or less brick exterior" 4 2 23 "attached" 8 883 -83.714822 41.668213
15000 1997 "one" 147 "Aluminum, vinyl, or steel siding" 3 2 57 "attached" 5 7653 -83.345172 41.668215
96500 1986 "one" 115 "Horizontal or vertical wood siding or shakes" 3 1 22 "attached" 6 855 -83.683644 41.668223
133000 1927 "two" 254 "Horizontal or vertical wood siding or shakes" 4 2 15 "detached" 9 697 -83.616146 41.668233
57500 1944 "one" 92 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 1087 -83.668713 41.668234
17000 1892 "one" 105 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 362 -83.515812 41.668237
240000 1987 "two" 268 "half or less brick exterior" 5 2 24 "attached" 9 1059 -83.715318 41.66824
76500 1917 "one+half" 197 "Stucco or Dryvit plaster" 4 2 14 "detached" 7 483 -83.558489 41.668244
239000 1990 "two" 292 "half or less brick exterior" 4 2 19 "attached" 9 1690 -83.719667 41.668245
140000 1952 "two" 169 "Full brick exterior" 4 1 15 "detached" 7 660 -83.615399 41.668248
77500 1917 "two" 227 "Horizontal or vertical wood siding or shakes" 4 1 14 "detached" 8 483 -83.55781 41.668259
74000 1917 "one+half" 168 "Horizontal or vertical wood siding or shakes" 3 2 14 "detached" 7 483 -83.55764 41.668263
6000 1879 "one" 72 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 307 -83.53855 41.668264
89000 1948 "one" 152 "Horizontal or vertical wood siding or shakes" 3 2 52 "detached" 6 5026 -83.72186 41.668267
72000 1969 "one+half" 136 "Horizontal or vertical wood siding or shakes" 3 2 25 "detached" 6 975 -83.682808 41.668268
25000 1920 "one+half" 149 "Aluminum, vinyl, or steel siding" 4 2 18 "no garage" 7 845 -83.586798 41.668274
94000 1959 "multilvl" 173 "half or less brick exterior" 3 1 27 "attached" 6 1217 -83.622085 41.668276
15000 1887 "two" 137 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 557 -83.58622 41.668284
21000 1902 "one+half" 146 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 7 362 -83.487477 41.668294
148500 1952 "one" 154 "Full brick exterior" 3 1 18 "detached" 7 855 -83.621586 41.668296
4000 1887 "two" 107 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 6 539 -83.58535 41.668297
15000 1917 "one+half" 123 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 362 -83.539852 41.668298
283500 1995 "two" 322 "half or less brick exterior" 5 3 21 "attached" 10 1077 -83.710762 41.668299
16500 1887 "one" 99 "Aluminum, vinyl, or steel siding" 2 1 9 "detached" 4 344 -83.515735 41.6683
122500 1960 "one" 147 "Full brick exterior" 3 1 29 "attached" 7 1765 -83.663718 41.668305
4500 1907 "one+half" 88 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 334 -83.57629 41.668308
126000 1958 "one" 187 "Full brick exterior" 3 2 40 "attached" 7 1329 -83.66492 41.668309
94500 1972 "two" 165 "Horizontal or vertical wood siding or shakes" 4 2 30 "attached" 8 1068 -83.677621 41.66831
17000 1902 "one" 99 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 7 483 -83.486397 41.668313
120000 1962 "one" 175 "Full brick exterior" 3 1 30 "attached" 7 1208 -83.664537 41.668316
32000 1912 "one" 129 "Horizontal or vertical wood siding or shakes" 4 1 9 "no garage" 7 418 -83.583939 41.668317
17000 1949 "one" 86 "Horizontal or vertical wood siding or shakes" 3 1 18 "detached" 5 845 -83.583657 41.668321
97000 1964 "bilevel" 150 "Aluminum, vinyl, or steel siding" 3 1 18 "attached" 7 948 -83.691798 41.668322
110000 1960 "one" 158 "Full brick exterior" 3 2 29 "attached" 6 1338 -83.664143 41.668331
10000 1913 "one+half" 129 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 6 492 -83.566311 41.668334
99900 1964 "two" 162 "half or less brick exterior" 4 1 18 "attached" 8 910 -83.691584 41.668341
13334 1887 "one+half" 111 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 7 418 -83.581515 41.668352
250000 1994 "two" 282 "half or less brick exterior" 3 2 24 "attached" 7 957 -83.712336 41.668353
257500 1991 "two" 308 "half or less brick exterior" 4 2 15 "attached" 9 1778 -83.72016 41.668355
3500 1910 "one" 67 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 5 362 -83.483933 41.668359
9000 1892 "one" 94 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 344 -83.515661 41.66836
169000 1987 "two" 212 "half or less brick exterior" 4 2 21 "attached" 8 845 -83.705447 41.668386
6000 1897 "two" 88 "Aluminum, vinyl, or steel siding" 3 1 10 "detached" 6 316 -83.532873 41.66839
136000 1950 "two" 161 "Full brick exterior" 4 1 30 "attached" 7 1301 -83.614186 41.668394
140000 1984 "two" 175 "half or less brick exterior" 4 2 21 "attached" 8 845 -83.70519 41.668401
197000 1987 "two" 247 "half or less brick exterior" 4 2 22 "attached" 8 855 -83.71483 41.668411
10000 1892 "one" 94 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 344 -83.515587 41.66842
113000 1968 "two" 156 "half or less brick exterior" 4 1 18 "attached" 9 901 -83.690098 41.668423
261000 1986 "two" 271 "half or less brick exterior" 4 2 26 "attached" 8 1106 -83.71605 41.668424
5000 1912 "one+half" 97 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 102 -83.534796 41.668429
106000 1960 "one" 134 "Full brick exterior" 3 1 34 "attached" 7 1282 -83.663077 41.66843
154000 1986 "two" 210 "Horizontal or vertical wood siding or shakes" 3 2 21 "attached" 7 650 -83.707398 41.668431
5000 1887 "one" 68 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 279 -83.52983 41.668432
133000 1950 "two" 162 "Full brick exterior" 3 1 18 "detached" 7 771 -83.620281 41.668439
228500 1993 "two" 278 "half or less brick exterior" 4 2 23 "attached" 9 899 -83.718519 41.668454
137500 1936 "two" 221 "Full brick exterior" 4 1 27 "attached" 8 873 -83.617379 41.668463
250000 1992 "two" 257 "half or less brick exterior" 4 2 23 "attached" 9 899 -83.718246 41.668464
156000 1993 "two" 184 "half or less brick exterior" 4 2 25 "attached" 8 1793 -83.70318 41.668465
180000 1936 "two" 276 "Full brick exterior" 5 2 27 "attached" 9 1171 -83.618137 41.668466
205000 1936 "two" 294 "Full brick exterior" 5 2 18 "attached" 10 873 -83.616803 41.668467
4000 1867 "one+half" 105 "Aluminum, vinyl, or steel siding" 2 1 9 "no garage" 6 279 -83.534494 41.668468
14000 1908 "one" 92 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 334 -83.509303 41.668475
315000 1988 "two" 365 "half or less brick exterior" 4 2 37 "attached" 10 1598 -83.717291 41.668484
89000 1966 "two" 162 "half or less brick exterior" 4 1 12 "detached" 7 1700 -83.689077 41.668488
33000 1917 "one+half" 129 "half or less brick exterior" 4 1 11 "no garage" 10 204 -83.556898 41.668492
198000 1927 "two" 251 "Full brick exterior" 4 2 27 "attached" 8 1171 -83.616041 41.668498
89900 1965 "two" 151 "Aluminum, vinyl, or steel siding" 4 1 12 "attached" 8 1106 -83.689405 41.668501
6500 1877 "one" 95 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 279 -83.5344 41.668512
9300 1902 "two" 186 "Horizontal or vertical wood siding or shakes" 4 1 13 "no garage" 8 641 -83.547505 41.668538
120000 1929 "two" 174 "Full brick exterior" 3 1 15 "detached" 7 557 -83.615055 41.668548
109900 1930 "two" 146 "Full brick exterior" 3 1 15 "detached" 6 622 -83.61249 41.668549
100000 1927 "two" 207 "Horizontal or vertical wood siding or shakes" 4 1 24 "detached" 8 855 -83.614814 41.668552
277474 1995 "one" 280 "half or less brick exterior" 4 3 24 "attached" 9 957 -83.712346 41.668567
116500 1959 "one" 142 "half or less brick exterior" 3 2 33 "attached" 7 1366 -83.679105 41.668577
10290 1892 "one+half" 148 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 8 279 -83.513807 41.668581
15000 1892 "one" 115 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 7 214 -83.515495 41.668583
167000 1994 "one" 190 "half or less brick exterior" 3 2 23 "attached" 6 1356 -83.703645 41.668585
13300 1907 "one+half" 134 "Horizontal or vertical wood siding or shakes" 3 1 18 "detached" 8 557 -83.532453 41.668589
108000 1966 "two" 192 "Aluminum, vinyl, or steel siding" 4 1 23 "attached" 7 1189 -83.675603 41.668598
40000 1958 "one" 122 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 650 -83.27867 41.6686
4750 1886 "one" 80 "Horizontal or vertical wood siding or shakes" 2 1 10 "no garage" 6 316 -83.535196 41.668623
11000 1897 "one" 112 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 6 279 -83.516214 41.668629
176500 1987 "two" 227 "half or less brick exterior" 4 2 21 "attached" 8 855 -83.704306 41.668641
81000 1979 "bilevel" 152 "half or less brick exterior" 3 1 20 "attached" 7 855 -83.686178 41.668642
4667 1899 "one" 103 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 279 -83.534122 41.668644
90500 1979 "bilevel" 144 "half or less brick exterior" 3 1 20 "attached" 7 855 -83.685955 41.668655
90000 1980 "one" 136 "half or less brick exterior" 3 2 20 "attached" 5 855 -83.68572 41.668663
180000 1987 "two" 214 "half or less brick exterior" 4 2 52 "attached" 7 5463 -83.69863 41.668673
90000 1950 "one" 115 "half or less brick exterior" 3 1 25 "attached" 6 4134 -83.728469 41.668674
20000 1902 "one" 118 "Aluminum, vinyl, or steel siding" 3 1 10 "detached" 6 353 -83.488001 41.668679
112000 1960 "one" 198 "Full brick exterior" 3 2 30 "attached" 7 1208 -83.664175 41.668682
84500 1974 "multilvl" 147 "half or less brick exterior" 3 1 52 "attached" 6 4431 -83.747711 41.668684
86500 1929 "two" 171 "half or less brick exterior" 4 1 14 "detached" 8 557 -83.612495 41.668688
21000 1897 "one" 124 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 8 279 -83.516139 41.668689
103000 1961 "one" 156 "Full brick exterior" 3 1 28 "attached" 7 1180 -83.666805 41.668695
201000 1986 "one+half" 339 "half or less brick exterior" 5 2 21 "attached" 8 845 -83.706255 41.668699
5000 1883 "one" 74 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 316 -83.530028 41.668708
234000 1987 "two" 266 "half or less brick exterior" 4 2 24 "attached" 8 929 -83.71413 41.668713
189000 1985 "one+half" 288 "half or less brick exterior" 5 2 21 "attached" 9 845 -83.705998 41.668714
21400 1907 "two" 213 "Horizontal or vertical wood siding or shakes" 4 1 15 "no garage" 8 929 -83.549088 41.668723
185000 1986 "two" 236 "half or less brick exterior" 4 3 21 "attached" 8 845 -83.705742 41.668728
58000 1946 "one" 92 "Concrete block or tile" 3 1 24 "detached" 5 3642 -83.677169 41.668735
122000 1961 "one" 156 "Full brick exterior" 3 1 27 "attached" 7 1106 -83.666091 41.668738
97000 1977 "bilevel" 158 "half or less brick exterior" 3 1 19 "attached" 6 827 -83.691992 41.668748
108000 1976 "two" 164 "half or less brick exterior" 4 2 20 "attached" 8 873 -83.691751 41.668757
9000 1897 "one" 112 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 372 -83.488002 41.66877
155900 1961 "one" 178 "Full brick exterior" 3 1 40 "detached" 8 3567 -83.350852 41.668771
103500 1976 "bilevel" 140 "Aluminum, vinyl, or steel siding" 3 1 19 "attached" 6 753 -83.691021 41.668775
270000 1995 "two" 298 "half or less brick exterior" 4 2 24 "attached" 10 957 -83.712353 41.668781
5000 1872 "one" 55 "Horizontal or vertical wood siding or shakes" 2 1 10 "no garage" 5 139 -83.538361 41.668782
5500 1892 "one" 50 "Horizontal or vertical wood siding or shakes" 1 1 10 "detached" 3 307 -83.538552 41.668783
250000 1988 "one+half" 412 "half or less brick exterior" 5 3 30 "attached" 9 1356 -83.71729 41.66879
125850 1976 "two" 151 "half or less brick exterior" 4 2 19 "attached" 8 715 -83.690552 41.668791
37000 1917 "one" 56 "Stucco or Dryvit plaster" 2 1 23 "detached" 4 1579 -83.677533 41.668792
19900 1909 "one" 85 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 334 -83.487052 41.668814
5000 1887 "one" 72 "Horizontal or vertical wood siding or shakes" 3 1 8 "detached" 6 260 -83.530789 41.668815
9500 1907 "two" 111 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 334 -83.486724 41.668819
22500 1887 "one" 96 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 334 -83.486503 41.668823
26500 1897 "one" 119 "Aluminum, vinyl, or steel siding" 3 1 9 "detached" 6 334 -83.486394 41.668825
19500 1902 "one" 80 "Aluminum, vinyl, or steel siding" 2 1 9 "detached" 5 334 -83.485955 41.668832
12000 1909 "one" 107 "Horizontal or vertical wood siding or shakes" 4 1 9 "detached" 7 334 -83.485625 41.668838
5000 1905 "one+half" 118 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 316 -83.53539 41.668849
7000 1887 "one+half" 133 "Aluminum, vinyl, or steel siding" 3 2 9 "detached" 7 279 -83.531181 41.668852
185500 1986 "two" 251 "half or less brick exterior" 4 2 25 "attached" 7 1106 -83.704292 41.668861
45000 1925 "one" 89 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 4 1115 -83.669854 41.668862
105000 1977 "bilevel" 162 "half or less brick exterior" 3 1 22 "attached" 6 873 -83.689337 41.668863
12000 1902 "one+half" 89 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 6 334 -83.484054 41.668866
120900 1969 "bilevel" 192 "half or less brick exterior" 3 1 22 "attached" 8 920 -83.676614 41.668867
109000 1962 "two" 160 "half or less brick exterior" 3 1 27 "attached" 8 1198 -83.679833 41.668868
94500 1950 "one+half" 206 "Stucco or Dryvit plaster" 3 2 23 "carport" 7 1663 -83.669159 41.668872
14000 1902 "two" 146 "Aluminum, vinyl, or steel siding" 3 1 9 "no garage" 7 334 -83.586235 41.668876
